mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_mean_13,delta_mean_14,delta_mean_15,delta_mean_16,delta_mean_17,delta_mean_18,delta_mean_19,delta_mean_20,delta_mean_21,delta_mean_22,delta_mean_23,delta_mean_24,delta_mean_25,delta_mean_26,delta_mean_27,delta_mean_28,delta_mean_29,delta_mean_30,delta_mean_31,delta_mean_32,delta_mean_33,delta_mean_34,delta_mean_35,delta_mean_36,delta_mean_37,delta_mean_38,delta_mean_39,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta_std_13,delta_std_14,delta_std_15,delta_std_16,delta_std_17,delta_std_18,delta_std_19,delta_std_20,delta_std_21,delta_std_22,delta_std_23,delta_std_24,delta_std_25,delta_std_26,delta_std_27,delta_std_28,delta_std_29,delta_std_30,delta_std_31,delta_std_32,delta_std_33,delta_std_34,delta_std_35,delta_std_36,delta_std_37,delta_std_38,delta_std_39,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,zcr_mean,zcr_std,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,class
-85.72659,125.55496,-32.803013,21.707571,-9.689261,21.928568,1.7624229,7.015718,-4.8190956,9.137181,-1.3360679,3.63098,-2.1445637,5.7073736,-5.146172,0.6251327,-1.4310747,1.8303031,-6.6667438,2.016745,3.513849,5.9542623,1.6101937,4.947711,0.6160959,5.5981917,4.087029,9.078317,-2.13888,-2.0553596,-2.9284937,3.9526777,2.7063153,0.80522305,-11.853663,-2.4603493,1.5139511,7.1789503,-2.988047,-2.4614794,72.0548,22.84709,9.57919,6.8311114,4.4453692,6.814824,6.015182,9.026261,6.397663,4.8542705,6.6317515,4.462122,5.741898,6.317508,4.4437647,4.476872,5.439083,4.3689513,5.3761406,4.198243,6.0032673,5.996131,5.075814,3.5336623,5.906442,9.0936,7.308024,5.801741,2.9214306,4.123004,4.7679133,3.9549546,6.18105,3.9596212,8.45132,6.293298,3.9761102,4.708895,3.9802084,4.7634993,-3.04214,-0.6220694,0.36712384,-0.22445863,0.09081533,-0.08889888,0.0038377012,-0.032510202,0.094780385,-0.033457622,0.02947661,-0.060097583,0.03133678,0.02251662,0.037476256,0.024735004,0.014025545,0.019331807,0.030244788,-0.00633979,-0.023163911,-0.026603056,-0.017614797,-0.031064522,0.02898015,0.016656268,0.002800302,-0.04266255,-0.011636886,0.024620023,0.01872527,-0.057737615,-0.03460481,0.0098870285,0.07878847,0.006778334,-0.014535582,-0.023884261,0.058331728,0.038166847,13.85697,4.27836,1.8024285,1.1625577,0.7419855,0.91594666,0.8067002,0.9348969,0.91348916,0.71079725,0.7137179,0.811586,0.81636715,0.7881459,0.59870857,0.7286256,0.7531116,0.70122397,0.6876617,0.58398366,0.69689083,0.68571925,0.55467033,0.5599581,0.6337313,0.818822,0.8474331,0.65781814,0.43126523,0.6216091,0.4880838,0.655539,0.60008264,0.61402005,0.7619865,0.67861366,0.5301788,0.6776414,0.540557,0.5320422,1707.9354,390.98053,1829.5078,305.66153,3271.2422,886.41754,0.15787779,0.05616662,0.12261786,0.049936786,11.878155,14.126925,16.8971,17.95725,21.229483,18.641928,50.972237,0.49549532,0.2365924,0.1601828,0.49574345,0.6677533,0.26104894,0.26263908,0.2619555,0.24345082,0.18146476,0.2540815,0.3020025,car_horn
-501.10135,9.654082,-1.6066421,0.5088495,-0.14141075,1.4136257,-0.14966351,0.668533,0.0074503464,0.48269928,-0.32479647,0.37946522,0.2635594,0.86318165,0.72712284,0.6718459,0.15636215,0.6199003,-0.21515556,-0.02234869,-0.19205044,-0.1774074,-0.28508753,0.2832544,-0.04883488,0.40106007,0.3447965,0.77679247,0.120844446,-0.23751464,-0.35225764,0.3593133,0.28338492,-0.35733986,-0.23655485,0.39986914,-0.27781743,-0.5551918,0.19351333,0.9211986,130.0129,34.11662,6.8436384,2.356778,1.7938802,5.093037,3.1983953,2.8919325,1.6213489,2.2690272,1.7935236,1.6035974,1.1935755,3.2527964,2.676329,3.0836625,0.7354299,2.3253317,1.2946914,1.6311878,1.0589423,1.2123581,1.3921018,2.0354874,1.0708177,1.68661,1.8099831,3.2638159,0.7210003,1.1211274,1.4973303,1.7889566,1.3976011,1.5847015,1.7742229,1.6901568,1.4380159,2.4258516,1.3553238,3.704433,-2.9514556,-0.75975555,0.18621983,-0.041971024,-0.009495428,-0.087649524,0.02824328,-0.056778252,0.010814963,-0.053212967,0.025873758,-0.016777923,-0.040477652,-0.06659333,-0.049812775,-0.071817555,-0.0104218,-0.04454337,0.014068817,-0.034379166,0.016170122,-0.0005188796,0.039075952,-0.035653792,0.005650359,-0.0076540294,0.0011430593,-0.09185369,-0.025192704,-0.0023555772,0.05892078,-0.030507842,-0.042246602,0.016638052,0.039940204,-0.04088435,-0.007647642,0.06618132,-0.0075060544,-0.10775787,13.563153,3.636179,0.7861808,0.2962403,0.34968418,0.5955014,0.70538396,0.37952092,0.334152,0.28606996,0.26045737,0.22498122,0.16158248,0.3507955,0.27989617,0.4605389,0.07686829,0.26320758,0.14651172,0.26833618,0.12068542,0.19742277,0.15712883,0.37403122,0.20766592,0.25522125,0.3397042,0.4173134,0.09980221,0.19235477,0.21839887,0.28740844,0.1775616,0.20579325,0.33872703,0.19567713,0.23939997,0.2738589,0.16297565,0.41988775,124.51945,443.74066,151.51524,541.85406,244.1467,896.45807,0.017861173,0.06712542,0.004236475,0.016161058,15.011406,14.80377,15.18609,15.106471,15.531089,15.2452,16.79592,0.039296143,0.022028407,0.023525968,0.023726458,0.020816064,0.021854425,0.021173602,0.027828395,0.043789815,0.022335347,0.029415816,0.07230264,car_horn
-526.79663,23.686174,-10.258051,3.057092,-1.5331535,4.7218814,-1.3904588,1.6177604,-0.30734733,1.3397577,0.50008804,1.0464547,-0.8179143,0.88152134,-0.37391266,0.39651516,0.72458106,0.64966595,0.4017558,1.194722,1.1935372,1.1628444,0.9932323,0.8968552,-0.9444498,-0.6030729,-0.81692874,0.16225657,-0.2808482,-0.17394796,-0.12446002,0.4634894,1.2549102,0.8116522,-1.0686332,0.6944556,0.33083472,-0.30891982,-1.3434008,0.46314332,210.64938,54.002304,23.851091,7.163249,4.458091,10.84236,5.2674723,4.065774,2.1403332,3.555683,2.063426,2.833431,2.4567556,2.365132,2.8015745,1.3736721,2.4887552,1.9132133,1.5072875,3.2727406,2.9482012,3.2409894,2.7954278,2.58553,3.3702066,2.2436464,2.3091373,1.5078208,1.4359186,1.5094947,1.2403214,1.8893661,3.9971452,2.458674,3.2797127,2.023718,1.4205571,2.246249,3.546807,2.0497622,-3.1253955,-0.8805064,0.30161965,-0.095844336,0.041639943,-0.15548708,0.01310054,-0.024936251,0.010838412,-0.051532872,-0.014988538,-0.070888,-0.016881427,-0.038740113,0.005417134,-0.022113299,0.0018358589,-0.013082423,0.01590934,-0.020392947,-0.032146957,-0.09982994,-0.053514082,-0.020384863,0.020553378,-0.0053986744,0.0123000825,-0.030214414,-0.007507553,-0.026261026,0.00036682145,0.010371019,-0.0066584246,-0.028256647,-0.0023178044,0.0037827312,-0.0007188692,-0.035692833,0.003205338,-0.018002152,15.320382,3.8990085,1.7359406,0.5367852,0.46697673,0.88634884,0.8392742,0.3963667,0.3670972,0.3621133,0.28279704,0.33457732,0.3966888,0.28683844,0.5689754,0.1903288,0.3561244,0.20960476,0.2870865,0.36856616,0.20901355,0.5257799,0.3162101,0.2656874,0.531411,0.3829976,0.3053149,0.33330148,0.24587876,0.34343225,0.17325588,0.34719113,0.5327628,0.2058767,0.6063755,0.271474,0.23998259,0.5146353,0.49039778,0.3298006,259.93875,592.17957,250.47025,573.75433,451.13928,1028.8203,0.03257251,0.07766412,0.015766121,0.03785866,12.645458,11.980577,12.898168,12.572783,13.702445,13.101364,17.707422,0.054269582,0.046784893,0.06036593,0.09486634,0.14987725,0.074900694,0.070078574,0.09159757,0.1161756,0.05684263,0.053783145,0.078664005,car_horn
-530.6129,11.967783,-3.8335772,2.2900825,-0.5489052,1.7982379,0.45664343,1.6777825,-0.10330692,0.6806379,0.031613365,0.4660764,-0.01290188,0.5658287,0.18046202,0.3859253,-0.24998167,-0.24519172,-0.19786528,0.4889768,0.22597627,-0.21278359,-0.5169575,0.21954198,0.32497597,0.44310156,-0.47252563,0.6427324,0.63977355,-0.11186058,-1.0546558,0.032454062,0.52174354,-0.25901115,-0.4032404,0.34461153,-0.5648952,0.0063747396,0.5191826,0.19794919,163.98439,36.590275,12.162982,7.0819964,2.9182649,5.6076713,1.8349435,5.3358335,1.3944544,2.5341141,1.0010153,1.6284773,1.2406743,2.4422195,1.2847213,1.5984874,1.3028858,1.3469975,1.2836889,2.4318402,1.40784,1.2598826,2.3378224,1.4334602,1.2026421,1.6501894,2.317063,2.226354,2.8234465,1.0479376,3.657111,0.9609715,2.2449942,1.5686979,1.5016588,1.9526939,2.2214563,1.2713692,2.176089,1.2625577,-3.1280332,-0.6820433,0.26872125,-0.10242149,0.057221662,-0.10922625,5.5842315e-06,-0.109552175,-0.018755313,-0.04455069,0.01354998,-0.02601833,0.030491523,-0.004370389,-0.027755236,-0.046748873,0.04062669,0.013466508,-0.015919484,-0.04915087,0.0104671735,-0.021602994,0.050824374,0.031863343,-0.006816304,-0.035468012,0.030943424,-0.043714367,-0.03848201,0.042695083,0.072338775,0.022952091,-0.023733862,0.050909974,0.020303046,-0.05714829,0.03664428,-0.021053402,-0.028825698,0.013117002,14.867321,3.9056933,1.0751089,0.78139883,0.46270987,0.5540934,0.2786511,0.47454357,0.26700708,0.27949286,0.19431892,0.21276772,0.23243149,0.45243385,0.13772428,0.15933698,0.1640562,0.14309494,0.2320278,0.33411992,0.29532573,0.26683152,0.3067016,0.38511372,0.18090436,0.18726191,0.40669474,0.2033831,0.452235,0.27580553,0.36782274,0.24296288,0.324873,0.24860954,0.1962611,0.32288766,0.25728405,0.29904512,0.30003953,0.2652666,200.83463,603.703,205.87985,616.5421,388.0333,1187.9502,0.020469414,0.06544523,0.009963196,0.032812655,12.932001,12.569853,12.738657,13.102748,13.354749,13.287502,15.723839,0.082183614,0.045513116,0.04162544,0.044055924,0.055230264,0.042896938,0.04463707,0.0810478,0.040581685,0.035946414,0.040964186,0.05018581,car_horn
-416.99448,72.472565,-29.375475,-37.139214,-20.528399,-4.8142867,3.251737,-0.0060070236,5.9678936,3.524177,3.597609,-0.3136085,0.45323575,-3.3441818,-4.3013964,-2.3922412,-5.4242225,-0.64046335,-1.7830858,1.440604,2.1785657,3.565921,-3.4889727,4.7389884,-2.5959897,-0.0484904,-0.6392414,-1.586406,-1.0430683,0.14343119,-0.9694847,1.390298,-0.007619698,0.5139017,-1.3569155,0.38290322,-2.2100637,-1.6231908,-0.6990262,-2.345957,172.84787,72.74941,43.74737,44.117424,24.857428,10.552464,6.5388,9.822966,10.609446,6.9381313,5.6147304,7.3952956,7.422229,8.584492,8.659578,6.064503,8.300449,8.13055,5.2653418,5.470644,7.338535,8.160851,8.300863,8.44051,8.43289,4.5952024,4.0426664,4.8779125,4.3596354,4.3730164,5.1678267,4.626569,3.4481568,3.3722296,3.5002043,3.7652671,3.3449476,3.8915455,4.060767,3.659158,1.1488534,1.0984381,0.10608117,-0.40648982,-0.32594073,-0.11854508,-0.048820414,-0.07309421,-0.052705042,0.0005444764,-0.0069897533,-0.003962873,-0.023008363,-0.107973784,-0.0965149,-0.013670942,-0.019638902,-0.037624534,-0.018492807,-0.037412506,-0.019387169,0.014001033,-0.0642894,-0.09579495,-0.0069859233,0.023441626,0.05623476,0.094654456,0.030606437,-0.011859017,0.0030265448,-0.014805139,-0.0100887,0.00044779625,-0.0097456975,0.0075118854,0.027562896,0.008602786,-0.0024924711,-0.0061702356,19.2237,6.232289,5.054112,3.684862,2.0447123,1.7517987,1.1857584,1.1510043,1.5531411,1.4525428,1.0195198,1.1557086,1.3217674,1.0492578,1.3611654,0.9681883,1.0477217,1.2822436,0.81904775,0.8854104,1.3636388,1.5288686,1.4915471,1.4961419,1.4673357,0.82160884,0.598296,0.9251229,0.74819666,0.85207903,1.0299684,0.706534,0.6080879,0.58419913,0.62937945,0.5930988,0.47253484,0.636577,0.83051443,0.5132964,1671.8751,702.4989,1822.9832,909.6018,3317.4202,2094.6519,0.06095499,0.089823864,0.0791693,0.02426653,13.851134,12.02834,18.60245,17.223553,18.853254,17.558277,43.17716,0.5512297,0.49755868,0.47148663,0.42507938,0.4530249,0.55296046,0.4789072,0.38727278,0.40215102,0.4707093,0.46194842,0.5483243,dog_bark
-427.50388,68.15314,-21.442375,-29.225225,-18.009615,-6.334017,0.34739316,-3.3538415,2.3084435,2.367969,2.9723606,-0.30132332,-0.48680526,-4.324423,-3.004574,-0.8308437,-4.2850733,-1.787743,-2.7555008,0.2848054,-0.7149811,1.1485559,-3.9956317,2.5837557,-1.2776386,0.88845825,-0.99832505,-0.7952489,-1.0599463,-0.2727531,-0.43519655,0.8784776,0.032150846,1.0366701,-1.1806147,0.89244485,-1.373673,-1.9125314,-0.47130686,-1.3285199,174.96487,72.97431,42.687366,39.64216,23.728113,12.050209,5.7990885,10.1877775,10.275425,7.2288165,6.196372,6.670459,6.8255615,8.269007,6.5845346,5.1968546,7.3243446,7.2972627,6.587213,6.2795534,4.4581423,4.507323,6.156602,6.9414725,6.6897583,3.994369,4.3425055,3.9745162,3.6478186,4.171717,3.4339316,4.6559215,3.5734382,3.4398937,3.707689,3.0310845,3.2118063,3.9397917,3.3209908,2.5765896,2.0668046,0.71107495,-0.15610655,-0.33966625,-0.3045547,-0.14477372,-0.03361018,0.020111514,0.07331643,-0.076488465,-0.10356175,-0.07668751,-0.09316128,-0.042451724,-0.08946438,-0.13036494,-0.035521787,-0.024507461,-0.048328906,-0.0050299983,0.009405294,0.014530998,-0.009919146,-0.011357655,0.022190992,0.020130048,-0.0038616478,0.027505169,-0.018425804,-0.0051458403,-0.021860234,-0.014944568,0.027508903,-0.005427675,-0.0002797656,0.01877227,-0.02119014,0.010761892,-0.0075820438,0.0006707762,23.094208,8.107553,5.593958,4.2196126,2.7103634,1.9150066,1.1584814,1.3371515,1.5560222,1.5553735,1.1285425,0.9914506,1.1325178,0.9250338,0.9717201,0.9892308,0.92453086,1.0520097,0.9213844,0.9677752,0.76457566,0.8699859,0.8442677,1.1762238,1.160988,0.75671774,0.6306892,0.7502918,0.6445992,0.7813584,0.67481244,0.78441626,0.6576932,0.5882459,0.5202236,0.41004935,0.5672053,0.6306493,0.72331715,0.43254426,1699.1038,939.64307,1883.0096,911.51935,3307.2136,2347.9893,0.049470514,0.080247544,0.06693404,0.027991213,14.26887,11.849961,16.884058,15.998255,18.296618,16.909508,39.962833,0.4930827,0.4697625,0.49794325,0.52455455,0.504777,0.5762486,0.529771,0.48819584,0.4915876,0.48240617,0.4687057,0.4858287,dog_bark
-378.89468,98.504395,-27.689304,-42.66949,-28.477846,-10.103297,0.6961771,-3.4997725,3.5390131,1.8302903,2.2538865,-0.16488051,1.3071395,-4.5663757,-3.289719,-1.6758809,-7.2509885,-4.126552,-5.379018,0.3159904,-1.2252504,2.1163118,-5.1321583,3.1215348,-4.836261,1.0799941,-2.479469,-2.8919444,-2.3266664,-0.8798234,-0.4415592,2.0224257,-0.5854767,2.172693,-1.6907839,0.6216641,-2.857939,-1.9590758,-0.9808512,-1.3551265,175.24951,72.98992,45.962715,39.262596,23.336155,10.787969,6.2082844,9.5543165,11.395496,8.5771885,6.012429,5.572009,9.057629,7.328962,7.7558527,6.198425,8.327252,6.4187465,6.8040686,8.3528185,5.732314,6.9437685,5.742679,7.186904,6.0220847,4.601015,4.002198,5.3310027,4.050134,4.8295803,4.2903624,4.7931423,3.8672724,4.7903223,3.843202,4.2849565,4.170324,3.8533282,3.5654063,3.2892096,-0.5216098,-0.42014733,-0.008707851,0.06585133,0.08887087,0.11783763,0.08086091,0.05664551,0.042743944,0.040217943,0.031273656,-0.016874148,-0.009944522,0.06159789,0.06381729,0.012120678,-0.023237422,-0.04012357,0.0008412951,0.041084338,0.018557267,0.0040989034,-0.007536976,-0.022430083,-0.0023087696,0.005385386,-0.00010435292,-0.0065625305,-0.033964776,-0.046043318,-0.021762481,-0.00076062005,-0.005889483,-0.023838274,-0.047047913,-0.07040249,-0.07082652,-0.05989453,-0.037925944,-0.015870161,24.764788,9.3883915,6.664651,4.791057,2.998904,1.6704371,1.1956496,1.5442132,1.8874817,1.8986781,1.0907023,1.0116168,1.894373,1.2844294,1.3681126,1.1628249,1.1519126,1.042048,1.1620762,1.384999,1.0361443,1.1657065,0.9799604,1.1822045,0.9154622,0.8523478,0.63174963,0.9068376,0.75405145,0.91126007,0.91539955,0.78837425,0.6952741,0.8768824,0.5759113,0.77193844,0.73824656,0.7236957,0.6741636,0.6022438,1410.1278,674.1828,1551.2372,708.18085,2332.245,1679.7161,0.0740881,0.09321611,0.07225434,0.022732941,14.341217,12.151439,17.524548,17.085186,19.267282,17.406414,42.41917,0.54324293,0.48920295,0.50359505,0.53752315,0.53550494,0.44580668,0.36113647,0.4380798,0.44627684,0.4453446,0.44630045,0.5454384,dog_bark
-384.45163,100.68829,-25.007847,-42.215065,-25.734833,-8.906365,2.0383282,-1.7945501,4.103873,1.9996433,1.8519552,0.20629036,2.8331938,-3.2954078,-2.7560272,-2.740089,-8.199505,-4.201883,-5.4424367,0.42386085,-0.5279408,2.40395,-5.282374,2.667864,-5.6858325,0.8835624,-2.669205,-2.777001,-1.6210455,-0.21203387,-0.47357732,1.8984735,-0.4288995,1.9682511,-1.7855633,0.78810585,-3.4322863,-2.2357547,-1.3755834,-1.6995757,173.35176,70.12144,48.337784,43.07407,23.486992,11.045895,6.2173266,10.419047,11.286307,9.231939,6.035586,6.18948,8.221455,7.7025166,8.90027,5.711961,8.098314,6.6852303,6.563273,8.224436,5.7811584,7.506054,6.1800914,7.174384,6.0282125,4.804236,4.043878,5.051753,4.2832565,4.376475,4.044514,4.40385,3.7454576,4.972358,3.8672318,4.85624,4.0265408,3.361826,3.2150853,3.2641573,-2.2812648,-0.26793337,0.54230154,0.34303397,0.22261226,0.08347021,0.11273165,0.11050232,0.10424896,0.023001075,-0.08209525,-0.04825058,0.05377226,0.10107518,0.15951422,-0.09885745,-0.04244024,0.035307307,0.076353915,0.035403874,-0.06557919,-0.11095792,0.058007687,-0.06681089,-0.00700452,-0.037223272,-0.008183576,-0.03785739,0.033586,0.06747287,0.06327499,-0.08152238,0.009618106,-0.004493053,0.017727988,-0.0076529803,0.013379772,0.004261365,-0.034812987,0.015014571,20.914251,7.931116,5.95782,4.6624823,2.5379653,1.6248318,1.1973188,1.5915749,1.7446234,1.6994739,1.1593177,1.066405,1.804329,1.2280453,1.5546968,1.0270703,1.1251565,1.1182683,1.1897055,1.4806471,1.154481,1.249251,0.9989744,1.1465075,0.8207616,0.79472303,0.6574732,0.84949976,0.79294664,0.84845173,0.91638523,0.6533124,0.56497586,0.91766465,0.6101929,0.9018472,0.6599136,0.5926511,0.5764037,0.59996176,1386.4137,525.65155,1588.3225,685.0046,2354.5251,1587.1418,0.0736787,0.095695265,0.075804956,0.019204872,14.085467,12.048318,17.666603,17.08106,19.064466,17.136948,44.714924,0.6588688,0.5654821,0.4589184,0.5058304,0.5209287,0.4978565,0.3782344,0.31510904,0.40251416,0.4470292,0.48965782,0.5461258,dog_bark
-409.71976,55.236042,-5.7843623,-16.199612,-10.789742,-6.2110167,-3.1497326,0.75365347,4.4295883,10.841561,5.5319624,7.817892,6.2017293,2.985831,-1.3634154,-2.9177377,0.4079058,-1.6161263,-2.2012415,-2.4820967,0.3010023,0.3622113,-1.3319924,-0.2173969,-0.9777904,0.26746067,-1.649848,0.48798418,0.14524178,0.3755357,1.7217257,-0.2489383,-1.9722264,-1.6374853,-0.12769955,-0.37345105,-0.09079839,-0.4955064,0.21264969,0.9525995,113.4073,53.84767,36.194687,34.083076,21.661049,16.079115,12.2601595,7.980649,7.228574,13.82996,9.051876,9.483748,8.329553,6.3771205,8.609243,8.697621,5.3986926,5.6871586,7.084946,6.8439837,6.8352823,5.6751103,5.147691,4.348911,3.6223505,3.7699428,3.9399574,4.580778,3.9124959,3.868911,3.8849707,4.004384,4.4826674,3.647158,2.7346263,3.1554654,2.7154777,3.064595,4.0045214,4.0751657,0.15370786,0.08319909,-0.12153253,-0.139172,-0.025918074,0.03580602,0.012913089,-0.010703583,0.031832956,0.1055609,0.10246472,0.011495686,-0.047021467,-0.032042712,-0.03390321,-0.06715127,-0.04698675,0.025024122,0.06687403,0.055545073,0.021924533,-0.005854011,-0.009572775,-0.0034497532,-0.013845601,-0.020265292,8.802021e-05,0.009448703,-0.0125400415,-0.01145033,0.02924876,0.03673177,-0.009088945,-0.02890529,0.0055333306,0.029565198,0.010359235,-0.014937424,-0.012056379,0.010031789,20.682432,7.4609094,7.7174497,5.9630513,2.7037914,1.924614,1.6244916,1.1545126,1.2516953,2.9597268,1.7122065,1.7482952,1.4007626,1.0292255,1.6095536,1.6868709,1.1846879,0.92498213,1.2706493,1.1537648,1.3704368,1.1525708,0.80850035,0.68832445,0.67601794,0.77426004,0.75915074,0.88628066,0.7639519,0.87875766,0.6474712,0.73719174,0.8168544,0.7655648,0.47897956,0.5933029,0.5367904,0.5075569,0.7155825,0.74928945,1780.4468,569.3477,2013.5647,576.9105,3355.4456,1597.5386,0.052624222,0.106280915,0.085793555,0.029276827,11.047859,11.5296955,16.979523,15.298307,17.74889,17.771233,46.056602,0.47288477,0.46601784,0.5020946,0.48447675,0.53974056,0.6181584,0.51118374,0.41961762,0.44445747,0.49131268,0.5294081,0.5070157,dog_bark
-423.9341,44.02017,-7.680932,-11.3042,-5.051765,-1.1393769,3.0481246,5.989152,8.588929,12.099474,6.805139,10.412868,6.3844733,-0.015066842,-1.5384398,-0.7969617,2.1006403,0.81655663,0.2632044,1.3652923,2.2372956,-0.4446939,-2.1041522,0.6661766,-0.90616816,0.3591134,-0.13195372,1.2686851,0.18362863,-0.5288114,0.5772816,0.20280704,-1.1365404,-1.4881902,0.24634098,0.06595564,0.06899873,-0.19543904,0.96308,1.2532195,117.405045,51.47508,34.325798,31.719198,20.663752,16.096123,9.763334,7.9121027,7.422771,9.033752,6.8255186,9.304229,8.336661,6.598793,8.073268,6.0337353,4.286967,4.782378,5.989379,4.2181664,3.996157,4.2524896,4.8871074,3.909883,3.600836,3.2963886,2.8918235,3.5967155,2.812346,2.9627082,3.1122746,3.0858402,3.257919,3.1424026,2.5534408,2.6571925,2.1842403,2.6814604,2.7686417,3.0278563,0.057896785,0.027755208,-0.04686693,-0.030100564,0.036832336,0.049843363,0.0046950104,-0.021618139,0.005287143,0.04039709,0.0389677,0.013233449,-0.009692233,-0.023703637,-0.022390103,-0.0020091492,0.02244766,0.039257392,0.043918625,0.026195554,-0.0028676821,-0.010494941,0.002774349,0.004832921,-0.006831475,-0.0022632424,0.025795013,0.04509161,0.032278582,0.0099858465,0.00499756,0.004023808,-0.0035978907,0.0045873662,0.027854573,0.03001801,0.008876656,0.0005979042,0.0119499825,0.014252395,21.575481,7.4155054,6.897329,5.4184837,3.1591856,2.579484,1.8511838,1.6875758,1.5215255,1.5810035,1.0122896,1.5973661,1.6540955,0.95686483,1.6594604,1.0819435,0.92292494,0.8390448,0.8931352,0.69248646,0.6478851,0.7692367,0.8981936,0.71157104,0.6527443,0.571054,0.42895356,0.786525,0.4499264,0.49706408,0.5424206,0.53391206,0.51090974,0.5324047,0.4560028,0.48026186,0.34875312,0.44599122,0.49894327,0.48633218,1819.0901,418.04758,2075.6775,512.2902,3622.4324,1221.2056,0.044744007,0.09846151,0.08154297,0.020895261,11.999172,11.656621,15.93898,14.85947,17.16767,17.75459,45.904205,0.4937801,0.53582954,0.5006907,0.50380135,0.56687236,0.6505628,0.75039965,0.6479212,0.5521229,0.52575153,0.50679374,0.50629807,dog_bark
